# Idx, longitude, latitude, start timestamp, duration, start frame, end frame
0,9.951313963871144530e-01,5.309056771049114332e-01,0.000000000000000000e+00,4.399448200000915676e+01,1,2
1,9.853758195672739362e-01,5.149876216791124950e-01,5.198362900002393872e+01,1.960072449999861419e+02,2,8
2,9.980657612205212637e-01,4.897656694274516997e-01,2.879656930000055581e+02,2.240339800000074320e+02,9,16
3,9.514987131717396185e-01,4.821158372352823962e-01,5.800069290000246838e+02,2.680250399999786168e+02,18,26
4,9.246387498117513148e-01,4.857613540242463612e-01,8.919637280000024475e+02,1.600250050000031479e+02,27,32
5,8.580032267047390526e-01,4.905499876646615132e-01,1.123979728000005707e+03,2.680638150000013411e+02,34,43
6,8.415390941481422082e-01,4.808123666515253802e-01,1.439965029000013601e+03,1.995988834000017960e+03,44,104
7,9.027061016892381495e-01,4.985775335391333662e-01,3.519983034000033513e+03,1.320036869999603368e+02,106,110
8,9.505689996317264745e-01,4.864172379110159872e-01,3.739959718000027351e+03,1.480119180000037886e+02,113,117
9,1.436707441183625589e-01,5.028779374317993156e-01,4.323956659000017680e+03,1.000114579999935813e+02,130,133
10,1.739815647479409644e-01,5.118857055369783193e-01,4.531962165999982972e+03,1.799904610000085086e+02,137,142
11,2.289285592221336207e-01,5.218345784888872574e-01,4.792020866999984719e+03,1.999770150000113063e+02,144,150
12,2.317301937270550560e-01,5.161740493169815203e-01,5.024010922999994364e+03,3.119727650000131689e+02,151,161
13,3.715238136994266638e-01,5.289177989723395923e-01,5.895969280000019353e+03,1.600204430000158027e+02,177,182
14,4.100968021355386739e-01,5.066017489591552181e-01,6.208002772000036202e+03,1.480161939999670722e+02,187,191
15,4.471738152283133427e-01,5.124936859163606862e-01,6.423999422000022605e+03,3.680045669999672100e+02,193,204
16,4.653746881834814886e-01,5.223641831511149913e-01,6.836005883000034373e+03,1.199880339999799617e+02,206,209
17,4.657781004717194140e-01,6.078232997063892640e-01,7.035984893999993801e+03,4.800008880000095814e+02,212,226
18,3.360067265500543687e-01,5.583132024030196261e-01,7.664001976000028662e+03,4.999572199999820441e+02,231,245
19,3.222022224497509413e-01,5.222071280664702941e-01,8.207958525000023656e+03,5.920245770000037737e+02,247,264
20,3.475017420532621193e-01,5.277858333981696459e-01,8.843953919999999925e+03,1.680797260000254028e+02,266,271
21,5.276642008193972444e-01,5.290527583877366880e-01,9.367989203000033740e+03,1.799873249999945983e+02,282,287
22,5.680352753009296762e-01,5.143693337024324297e-01,9.612042523999989498e+03,3.279185590000124648e+02,289,299
23,5.979900522237879823e-01,6.198805948567169821e-01,1.003996569799998542e+04,2.679985260000103153e+02,302,310
24,6.263351859730879045e-01,5.130043330169603566e-01,1.041995455700001912e+04,2.679817049999837764e+02,313,321
25,6.684335918688188993e-01,4.982338324447114219e-01,1.075194267200003378e+04,4.240124209999921732e+02,323,336
26,7.067889620981447907e-01,5.006147977688462092e-01,1.123198603899998125e+04,5.159797070000204258e+02,337,353
27,6.404671570789277624e-01,5.080658254608885205e-01,1.182796071499999380e+04,1.999701720000011846e+02,355,361
28,4.890983088936116108e-01,5.298513880375070872e-01,1.225199793900002260e+04,8.798126500000944361e+01,368,371
29,4.981582423558867934e-01,5.182093238905176591e-01,1.234797975599998608e+04,1.520201770000276156e+02,371,375
30,4.708994507974346710e-01,5.391089616250597238e-01,1.256804282600001898e+04,1.079190669999807142e+02,377,381
31,4.394456001577635718e-01,5.466551581579262020e-01,1.273998911500000395e+04,5.199933820000151172e+02,383,398
32,4.386033778904100400e-01,5.298619341082879686e-01,1.329998782199999550e+04,3.280479950000299141e+02,399,409
33,3.842281723039291386e-01,5.342270190235319793e-01,1.369600401299999794e+04,4.880228220000280999e+02,411,426
34,2.278526098069538763e-01,5.407793345902783821e-01,1.437596452500001760e+04,1.760281039999681525e+02,431,437
35,2.051126493282824370e-01,5.296361998040388652e-01,1.460800988999998663e+04,9.279739089999930002e+02,439,466
36,3.365075685667444638e-01,5.327705382993705996e-01,1.569195378799998434e+04,1.120196989999967627e+02,471,474
37,3.487342702977920261e-01,5.456910767529677964e-01,1.584795057699998142e+04,1.801027920000487939e+02,476,481
38,6.388380282235948115e-01,5.240315073828586412e-01,1.663999664500000654e+04,9.996641300001647323e+01,499,502
39,6.851842401771464086e-01,5.001102857279678959e-01,1.681997769800003152e+04,1.319911419999552891e+02,505,509
40,7.236675160837673371e-01,4.962805405636496747e-01,1.703194670299999416e+04,1.800865399999893270e+02,511,517
41,7.742232211467232617e-01,4.895122814357516505e-01,1.729997174300003098e+04,2.360211229999549687e+02,519,526
42,6.942524102920651918e-01,5.293949049102957272e-01,1.762399865000002319e+04,3.119639270000043325e+02,529,538
43,6.437753325345724198e-01,6.664613364120476335e-01,1.802395267999998759e+04,2.400222540000104345e+02,541,548
44,8.152756454496212779e-01,4.426617755425510392e-01,1.856396597299998393e+04,3.120126800000434741e+02,557,566
45,7.994105051382576210e-01,4.297162011698404394e-01,1.892002131700003520e+04,1.239566629999899305e+02,568,571
46,6.321135087001314989e-01,5.519548841489299029e-01,1.922792965800000820e+04,1.080476480000070296e+02,577,580
47,6.354841563232709323e-01,5.257648344677158248e-01,1.937201228999998420e+04,1.839847500000032596e+02,581,587
48,6.429174208124084355e-01,5.052408818924624123e-01,1.957602521900000283e+04,1.039128030000138097e+02,587,591
49,5.424816669258332169e-01,4.591176932084201079e-01,1.979194004499999573e+04,1.440107859999989159e+02,594,598
0,5.017386309692337676e-01,5.111559388558488681e-01,0.000000000000000000e+00,1.988306199997896329e+01,1,1
1,4.732790400363748873e-01,4.927397954829780824e-01,1.159039379999740049e+02,2.839617110000108369e+02,4,13
2,4.690196322554522901e-01,5.403989532604384083e-01,4.478766569999861531e+02,1.115985448999970686e+03,14,48
3,4.504865154755532952e-01,5.549187270077846623e-01,1.595909358999982942e+03,2.439424160000053234e+02,49,56
4,4.050983256313950287e-01,6.054153186205368797e-01,1.907918616999988444e+03,2.159895229999674484e+02,58,64
5,3.808716770942170982e-01,6.749469387164683809e-01,2.199863772999960929e+03,1.320279200000222772e+02,67,71
6,3.853240031293820866e-01,7.547598969513095168e-01,2.411881244999996852e+03,1.480207559999544173e+02,73,77
7,2.757706015277796574e-01,7.652356242497244665e-01,2.723862277999985963e+03,1.000183010000037029e+02,82,85
8,2.381341566153170053e-01,7.573374081585235729e-01,2.883882150999968871e+03,2.080462759999791160e+02,87,93
9,2.145872037943625243e-01,7.502036224374083462e-01,3.139858465999946930e+03,3.120272200000472367e+02,95,104
10,2.480432551979204758e-01,8.119166588769857196e-01,3.519892941999947652e+03,1.680278370000305586e+02,106,111
11,3.056839157005055707e-01,9.026526054839301150e-01,3.763871280999970622e+03,2.280180050000199117e+02,113,120
